% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.156309773e+05 +4.156309773e+05 +4.150844773e+05 +4.150844773e+05
5 +2.355393611e+05 +2.355393611e+05 +2.349928611e+05 +2.349928611e+05
22 +1.448771543e+05 +1.448771543e+05 +1.443306543e+05 +1.443306543e+05
296 +9.541945183e+04 +9.541945183e+04 +9.487295183e+04 +9.487295183e+04
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.562144018e+05 +3.562144018e+05 +3.572144018e+05 +3.572144018e+05
5 +2.169958739e+05 +2.169958739e+05 +2.179958739e+05 +2.179958739e+05
234 +1.017574818e+05 +1.017574818e+05 +1.027574818e+05 +1.027574818e+05
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.472048018e+05 +2.472048018e+05 +2.474131818e+05 +2.474131818e+05
11 +1.211461917e+05 +1.211461917e+05 +1.213545717e+05 +1.213545717e+05
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.007144610e+05 +5.007144610e+05 +5.005695010e+05 +5.005695010e+05
4 +2.670149499e+05 +2.670149499e+05 +2.668699899e+05 +2.668699899e+05
5 +2.370752145e+05 +2.370752145e+05 +2.369302545e+05 +2.369302545e+05
116 +1.525386630e+05 +1.525386630e+05 +1.523937030e+05 +1.523937030e+05
275 +9.627404021e+04 +9.627404021e+04 +9.612908021e+04 +9.612908021e+04
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.618615715e+05 +4.618615715e+05 +4.618552715e+05 +4.618552715e+05
2 +2.136911944e+05 +2.136911944e+05 +2.136848944e+05 +2.136848944e+05
231 +1.229794342e+05 +1.229794342e+05 +1.229731342e+05 +1.229731342e+05
% function evaluation | noise-free fitness - Fopt (-3.790000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.379720461e+05 +7.379720461e+05 +7.379682561e+05 +7.379682561e+05
2 +2.600996933e+05 +2.600996933e+05 +2.600959033e+05 +2.600959033e+05
4 +1.542628819e+05 +1.542628819e+05 +1.542590919e+05 +1.542590919e+05
% function evaluation | noise-free fitness - Fopt (-5.675000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.452254562e+05 +4.452254562e+05 +4.451687062e+05 +4.451687062e+05
2 +3.222605150e+05 +3.222605150e+05 +3.222037650e+05 +3.222037650e+05
4 +2.402449975e+05 +2.402449975e+05 +2.401882475e+05 +2.401882475e+05
60 +1.520625526e+05 +1.520625526e+05 +1.520058026e+05 +1.520058026e+05
% function evaluation | noise-free fitness - Fopt (-5.980000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.075050030e+05 +4.075050030e+05 +4.074452030e+05 +4.074452030e+05
2 +3.093626585e+05 +3.093626585e+05 +3.093028585e+05 +3.093028585e+05
13 +1.939763129e+05 +1.939763129e+05 +1.939165129e+05 +1.939165129e+05
41 +7.595128312e+04 +7.595128312e+04 +7.589148312e+04 +7.589148312e+04
% function evaluation | noise-free fitness - Fopt (1.155700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.346532406e+05 +4.346532406e+05 +4.347688106e+05 +4.347688106e+05
4 +3.021387220e+05 +3.021387220e+05 +3.022542920e+05 +3.022542920e+05
17 +1.704294644e+05 +1.704294644e+05 +1.705450344e+05 +1.705450344e+05
192 +1.344809444e+05 +1.344809444e+05 +1.345965144e+05 +1.345965144e+05
% function evaluation | noise-free fitness - Fopt (-3.912000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.074517455e+05 +5.074517455e+05 +5.074126255e+05 +5.074126255e+05
2 +3.467808371e+05 +3.467808371e+05 +3.467417171e+05 +3.467417171e+05
9 +2.312094370e+05 +2.312094370e+05 +2.311703170e+05 +2.311703170e+05
56 +1.582340524e+05 +1.582340524e+05 +1.581949324e+05 +1.581949324e+05
311 +7.441395466e+04 +7.441395466e+04 +7.437483466e+04 +7.437483466e+04
% function evaluation | noise-free fitness - Fopt (-8.801000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.050665153e+05 +4.050665153e+05 +4.049785053e+05 +4.049785053e+05
3 +2.117744674e+05 +2.117744674e+05 +2.116864574e+05 +2.116864574e+05
16 +1.183345647e+05 +1.183345647e+05 +1.182465547e+05 +1.182465547e+05
330 +9.238410929e+04 +9.238410929e+04 +9.229609929e+04 +9.229609929e+04
% function evaluation | noise-free fitness - Fopt (7.934000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.321537637e+05 +3.321537637e+05 +3.322331037e+05 +3.322331037e+05
8 +1.515697201e+05 +1.515697201e+05 +1.516490601e+05 +1.516490601e+05
% function evaluation | noise-free fitness - Fopt (1.721800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.652317040e+05 +1.652317040e+05 +1.654038840e+05 +1.654038840e+05
13 +1.311739673e+05 +1.311739673e+05 +1.313461473e+05 +1.313461473e+05
% function evaluation | noise-free fitness - Fopt (-3.181900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.205679988e+05 +4.205679988e+05 +4.202498088e+05 +4.202498088e+05
2 +2.038932844e+05 +2.038932844e+05 +2.035750944e+05 +2.035750944e+05
47 +1.217654525e+05 +1.217654525e+05 +1.214472625e+05 +1.214472625e+05
287 +9.620155457e+04 +9.620155457e+04 +9.588336457e+04 +9.588336457e+04
% function evaluation | noise-free fitness - Fopt (-5.276000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.000670131e+05 +4.000670131e+05 +4.000142531e+05 +4.000142531e+05
3 +2.209116324e+05 +2.209116324e+05 +2.208588724e+05 +2.208588724e+05
112 +1.553674856e+05 +1.553674856e+05 +1.553147256e+05 +1.553147256e+05
303 +9.213029467e+04 +9.213029467e+04 +9.207753467e+04 +9.207753467e+04
