% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.839288485e+05 +9.839288485e+05 +9.840779985e+05 +9.840779985e+05
200 +6.199826685e+05 +6.199826685e+05 +6.201318185e+05 +6.201318185e+05
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.435516350e+05 +9.435516350e+05 +9.425516350e+05 +9.425516350e+05
7 +5.798685000e+05 +5.798685000e+05 +5.788685000e+05 +5.788685000e+05
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.313201439e+06 +1.313201439e+06 +1.313300059e+06 +1.313300059e+06
18 +9.176455729e+05 +9.176455729e+05 +9.177441929e+05 +9.177441929e+05
168 +3.489508380e+05 +3.489508380e+05 +3.490494580e+05 +3.490494580e+05
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.542434790e+06 +1.542434790e+06 +1.542387640e+06 +1.542387640e+06
9 +7.839255686e+05 +7.839255686e+05 +7.838784186e+05 +7.838784186e+05
42 +5.015745887e+05 +5.015745887e+05 +5.015274387e+05 +5.015274387e+05
% function evaluation | noise-free fitness - Fopt (3.752000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.292901519e+06 +1.292901519e+06 +1.292939039e+06 +1.292939039e+06
3 +8.874774922e+05 +8.874774922e+05 +8.875150122e+05 +8.875150122e+05
38 +5.108446210e+05 +5.108446210e+05 +5.108821410e+05 +5.108821410e+05
151 +3.262577693e+05 +3.262577693e+05 +3.262952893e+05 +3.262952893e+05
% function evaluation | noise-free fitness - Fopt (-2.980000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.523600197e+05 +9.523600197e+05 +9.523302197e+05 +9.523302197e+05
8 +6.063020984e+05 +6.063020984e+05 +6.062722984e+05 +6.062722984e+05
244 +3.736098540e+05 +3.736098540e+05 +3.735800540e+05 +3.735800540e+05
% function evaluation | noise-free fitness - Fopt (8.140000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.035334115e+06 +1.035334115e+06 +1.035415515e+06 +1.035415515e+06
3 +8.314454551e+05 +8.314454551e+05 +8.315268551e+05 +8.315268551e+05
62 +5.369194133e+05 +5.369194133e+05 +5.370008133e+05 +5.370008133e+05
% function evaluation | noise-free fitness - Fopt (-1.835000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.063743267e+05 +9.063743267e+05 +9.063559767e+05 +9.063559767e+05
7 +5.109767562e+05 +5.109767562e+05 +5.109584062e+05 +5.109584062e+05
% function evaluation | noise-free fitness - Fopt (-9.987000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.941124159e+05 +6.941124159e+05 +6.940125459e+05 +6.940125459e+05
28 +5.082672555e+05 +5.082672555e+05 +5.081673855e+05 +5.081673855e+05
