% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.050800466e+03 +5.050800466e+03 +6.050800466e+03 +6.050800466e+03
2 +3.952008779e+03 +3.952008779e+03 +4.952008779e+03 +4.952008779e+03
12 +2.196244663e+03 +2.196244663e+03 +3.196244663e+03 +3.196244663e+03
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.057035359e+03 +3.057035359e+03 +3.127065359e+03 +3.127065359e+03
40 +2.059631745e+03 +2.059631745e+03 +2.129661745e+03 +2.129661745e+03
169 +1.544864469e+03 +1.544864469e+03 +1.614894469e+03 +1.614894469e+03
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.568122134e+03 +4.568122134e+03 +4.519902134e+03 +4.519902134e+03
3 +2.973089165e+03 +2.973089165e+03 +2.924869165e+03 +2.924869165e+03
11 +2.401047811e+03 +2.401047811e+03 +2.352827811e+03 +2.352827811e+03
273 +1.575343787e+03 +1.575343787e+03 +1.527123787e+03 +1.527123787e+03
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.495649397e+03 +2.495649397e+03 +2.521119397e+03 +2.521119397e+03
320 +1.543427179e+03 +1.543427179e+03 +1.568897179e+03 +1.568897179e+03
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.526760265e+03 +4.526760265e+03 +4.425950265e+03 +4.425950265e+03
2 +2.850024552e+03 +2.850024552e+03 +2.749214552e+03 +2.749214552e+03
35 +2.007003273e+03 +2.007003273e+03 +1.906193273e+03 +1.906193273e+03
% function evaluation | noise-free fitness - Fopt (4.017300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.257928219e+03 +2.257928219e+03 +2.659658219e+03 +2.659658219e+03
% function evaluation | noise-free fitness - Fopt (-9.575000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.281015668e+03 +4.281015668e+03 +4.185265668e+03 +4.185265668e+03
3 +2.363315029e+03 +2.363315029e+03 +2.267565029e+03 +2.267565029e+03
% function evaluation | noise-free fitness - Fopt (-9.136000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.817275282e+03 +3.817275282e+03 +3.725915282e+03 +3.725915282e+03
4 +2.326289871e+03 +2.326289871e+03 +2.234929871e+03 +2.234929871e+03
% function evaluation | noise-free fitness - Fopt (2.315300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.258824099e+03 +6.258824099e+03 +6.490354099e+03 +6.490354099e+03
6 +2.967669105e+03 +2.967669105e+03 +3.199199105e+03 +3.199199105e+03
7 +2.511153913e+03 +2.511153913e+03 +2.742683913e+03 +2.742683913e+03
% function evaluation | noise-free fitness - Fopt (-1.397700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.440268502e+03 +1.440268502e+03 +1.300498502e+03 +1.300498502e+03
% function evaluation | noise-free fitness - Fopt (9.830000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.393675522e+03 +2.393675522e+03 +2.403505522e+03 +2.403505522e+03
142 +1.581528997e+03 +1.581528997e+03 +1.591358997e+03 +1.591358997e+03
% function evaluation | noise-free fitness - Fopt (6.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.158363803e+03 +3.158363803e+03 +3.225573803e+03 +3.225573803e+03
7 +2.169784752e+03 +2.169784752e+03 +2.236994752e+03 +2.236994752e+03
% function evaluation | noise-free fitness - Fopt (-5.296000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.085826938e+03 +3.085826938e+03 +3.032866938e+03 +3.032866938e+03
10 +2.165733382e+03 +2.165733382e+03 +2.112773382e+03 +2.112773382e+03
% function evaluation | noise-free fitness - Fopt (8.806000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.904605854e+03 +4.904605854e+03 +4.992665854e+03 +4.992665854e+03
8 +2.346857288e+03 +2.346857288e+03 +2.434917288e+03 +2.434917288e+03
% function evaluation | noise-free fitness - Fopt (7.853000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.670536261e+03 +4.670536261e+03 +4.749066261e+03 +4.749066261e+03
34 +3.386305909e+03 +3.386305909e+03 +3.464835909e+03 +3.464835909e+03
54 +2.510735227e+03 +2.510735227e+03 +2.589265227e+03 +2.589265227e+03
