% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.881408903e+03 +1.881408903e+03 +1.984018903e+03 +1.984018903e+03
5 +1.476098263e+03 +1.476098263e+03 +1.578708263e+03 +1.578708263e+03
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.682681234e+03 +1.682681234e+03 +1.775981234e+03 +1.775981234e+03
2 +1.574853445e+03 +1.574853445e+03 +1.668153445e+03 +1.668153445e+03
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.703806217e+03 +1.703806217e+03 +1.717446217e+03 +1.717446217e+03
5 +1.392132369e+03 +1.392132369e+03 +1.405772369e+03 +1.405772369e+03
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.586855489e+03 +1.586855489e+03 +1.781655489e+03 +1.781655489e+03
11 +1.582751759e+03 +1.582751759e+03 +1.777551759e+03 +1.777551759e+03
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.770849085e+03 +1.770849085e+03 +1.637259085e+03 +1.637259085e+03
3 +1.388878453e+03 +1.388878453e+03 +1.255288453e+03 +1.255288453e+03
% function evaluation | noise-free fitness - Fopt (-8.468100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.918575950e+03 +1.918575950e+03 +1.071765950e+03 +1.071765950e+03
3 +1.298386874e+03 +1.298386874e+03 +4.515768737e+02 +4.515768737e+02
% function evaluation | noise-free fitness - Fopt (1.363000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.564597291e+03 +1.564597291e+03 +1.578227291e+03 +1.578227291e+03
% function evaluation | noise-free fitness - Fopt (-3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.870573980e+03 +1.870573980e+03 +1.833393980e+03 +1.833393980e+03
2 +1.430696108e+03 +1.430696108e+03 +1.393516108e+03 +1.393516108e+03
% function evaluation | noise-free fitness - Fopt (2.275200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.702285304e+03 +1.702285304e+03 +1.929805304e+03 +1.929805304e+03
11 +1.567206384e+03 +1.567206384e+03 +1.794726384e+03 +1.794726384e+03
% function evaluation | noise-free fitness - Fopt (6.370000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.423953420e+03 +1.423953420e+03 +1.430323420e+03 +1.430323420e+03
% function evaluation | noise-free fitness - Fopt (-1.082600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.579755611e+03 +1.579755611e+03 +1.471495611e+03 +1.471495611e+03
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.533356230e+03 +1.533356230e+03 +5.333562296e+02 +5.333562296e+02
% function evaluation | noise-free fitness - Fopt (-8.434000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.452990287e+03 +1.452990287e+03 +1.368650287e+03 +1.368650287e+03
% function evaluation | noise-free fitness - Fopt (7.213000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.152352765e+03 +2.152352765e+03 +2.224482765e+03 +2.224482765e+03
2 +1.442625134e+03 +1.442625134e+03 +1.514755134e+03 +1.514755134e+03
% function evaluation | noise-free fitness - Fopt (-1.338000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.657733534e+03 +1.657733534e+03 +1.523933534e+03 +1.523933534e+03
11 +1.490602524e+03 +1.490602524e+03 +1.356802524e+03 +1.356802524e+03
