% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.357004852e+01 +7.357004852e+01 -9.264299515e+02 -9.264299515e+02 -3.3962e+00 -1.8328e+00 +1.8578e+00
2 +4.695201219e+01 +4.695201219e+01 -9.530479878e+02 -9.530479878e+02 -2.8331e+00 -2.7151e+00 +1.0040e+00
6 +2.731395400e+01 +2.731395400e+01 -9.726860460e+02 -9.726860460e+02 +4.6990e+00 +4.3694e+00 -2.3256e+00
26 +6.258799777e+00 +6.258799777e+00 -9.937412002e+02 -9.937412002e+02 +4.2792e+00 +4.9324e+00 -9.9422e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.503184023e+01 +5.503184023e+01 +1.055031840e+03 +1.055031840e+03 +3.8743e+00 +3.8962e+00 -2.9314e+00
4 +1.714213394e+01 +1.714213394e+01 +1.017142134e+03 +1.017142134e+03 -1.9794e+00 -2.3632e+00 +2.2483e+00
11 +1.221704088e+01 +1.221704088e+01 +1.012217041e+03 +1.012217041e+03 +2.7465e+00 +1.9119e+00 -4.7048e+00
12 +3.664240835e+00 +3.664240835e+00 +1.003664241e+03 +1.003664241e+03 -4.2165e+00 +2.5970e+00 -1.9498e+00
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.195647621e+01 +7.195647621e+01 +2.282647621e+01 +2.282647621e+01 +3.9209e+00 +9.3030e-01 -3.4055e+00
2 +6.224160689e+01 +6.224160689e+01 +1.311160689e+01 +1.311160689e+01 -1.0133e+00 +2.6134e+00 -8.5187e-01
4 +3.677927087e+01 +3.677927087e+01 -1.235072913e+01 -1.235072913e+01 -3.7229e+00 -3.1744e+00 +4.6501e+00
23 +2.261531326e+01 +2.261531326e+01 -2.651468674e+01 -2.651468674e+01 -2.5877e+00 +1.5431e+00 +1.8477e+00
% function evaluation | noise-free fitness - Fopt (2.977300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.248308510e+01 +3.248308510e+01 +3.302130851e+02 +3.302130851e+02 -3.0890e+00 -1.6887e-01 +2.1889e+00
13 +8.601396265e+00 +8.601396265e+00 +3.063313963e+02 +3.063313963e+02 +1.2209e+00 -4.1517e+00 -1.0829e+00
% function evaluation | noise-free fitness - Fopt (5.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.952492491e+01 +4.952492491e+01 +1.010949249e+02 +1.010949249e+02 -5.0437e-01 +2.9286e-02 +1.5144e+00
7 +3.828004080e+01 +3.828004080e+01 +8.985004080e+01 +8.985004080e+01 -1.7273e-01 -1.1227e+00 +3.6301e+00
9 +9.034524101e+00 +9.034524101e+00 +6.060452410e+01 +6.060452410e+01 +1.5692e+00 -2.1462e+00 +2.0529e+00
% function evaluation | noise-free fitness - Fopt (1.495000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.147782170e+01 +8.147782170e+01 +9.642782170e+01 +9.642782170e+01 -4.1053e+00 -2.8931e+00 -3.4056e+00
2 +3.119709819e+01 +3.119709819e+01 +4.614709819e+01 +4.614709819e+01 +2.4586e+00 -4.1817e+00 +5.3558e-01
5 +2.134615852e+01 +2.134615852e+01 +3.629615852e+01 +3.629615852e+01 -2.7464e-01 -5.1518e-01 +3.0785e+00
14 +9.387456313e+00 +9.387456313e+00 +2.433745631e+01 +2.433745631e+01 -9.1844e-01 -4.0401e+00 -3.6512e+00
% function evaluation | noise-free fitness - Fopt (6.938000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.637247380e+01 +6.637247380e+01 +1.357524738e+02 +1.357524738e+02 +1.3827e+00 -3.0092e+00 +7.8178e-01
3 +5.020177743e+01 +5.020177743e+01 +1.195817774e+02 +1.195817774e+02 +3.3763e+00 -1.8797e+00 +2.6817e+00
