% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.382118053e+01 +3.382118053e+01 +1.688118053e+01 +1.688118053e+01
8 +1.647989511e+01 +1.647989511e+01 -4.601048910e-01 -4.601048910e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.404140545e+01 +3.404140545e+01 +5.285140545e+01 +5.285140545e+01
82 +2.228802291e+01 +2.228802291e+01 +4.109802291e+01 +4.109802291e+01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.472626010e+01 +4.472626010e+01 +3.178762601e+02 +3.178762601e+02
4 +3.648416651e+01 +3.648416651e+01 +3.096341665e+02 +3.096341665e+02
7 +2.453993307e+01 +2.453993307e+01 +2.976899331e+02 +2.976899331e+02
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.054556132e+01 +4.054556132e+01 +7.772556132e+01 +7.772556132e+01
3 +3.756920899e+01 +3.756920899e+01 +7.474920899e+01 +7.474920899e+01
7 +2.005761071e+01 +2.005761071e+01 +5.723761071e+01 +5.723761071e+01
125 +1.500907042e+01 +1.500907042e+01 +5.218907042e+01 +5.218907042e+01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.229198323e+01 +6.229198323e+01 -8.560801677e+01 -8.560801677e+01
2 +3.502732728e+01 +3.502732728e+01 -1.128726727e+02 -1.128726727e+02
5 +2.425285391e+01 +2.425285391e+01 -1.236471461e+02 -1.236471461e+02
% function evaluation | noise-free fitness - Fopt (1.162600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.854068916e+01 +5.854068916e+01 +1.748006892e+02 +1.748006892e+02
6 +2.932628104e+01 +2.932628104e+01 +1.455862810e+02 +1.455862810e+02
26 +1.966532230e+01 +1.966532230e+01 +1.359253223e+02 +1.359253223e+02
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.221516003e+01 +5.221516003e+01 -9.477848400e+02 -9.477848400e+02
7 +2.837906860e+01 +2.837906860e+01 -9.716209314e+02 -9.716209314e+02
10 +2.456500494e+01 +2.456500494e+01 -9.754349951e+02 -9.754349951e+02
% function evaluation | noise-free fitness - Fopt (-9.193000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.042270799e+02 +1.042270799e+02 +1.229707986e+01 +1.229707986e+01
2 +2.924321655e+01 +2.924321655e+01 -6.268678345e+01 -6.268678345e+01
6 +2.203980485e+01 +2.203980485e+01 -6.989019515e+01 -6.989019515e+01
% function evaluation | noise-free fitness - Fopt (1.487500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.519147071e+01 +7.519147071e+01 +2.239414707e+02 +2.239414707e+02
2 +3.742950935e+01 +3.742950935e+01 +1.861795093e+02 +1.861795093e+02
22 +1.903121630e+01 +1.903121630e+01 +1.677812163e+02 +1.677812163e+02
% function evaluation | noise-free fitness - Fopt (-1.483000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.302364466e+01 +6.302364466e+01 -8.527635534e+01 -8.527635534e+01
4 +1.684750627e+01 +1.684750627e+01 -1.314524937e+02 -1.314524937e+02
% function evaluation | noise-free fitness - Fopt (1.702000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.906649796e+01 +2.906649796e+01 +4.608649796e+01 +4.608649796e+01
19 +1.896405749e+01 +1.896405749e+01 +3.598405749e+01 +3.598405749e+01
% function evaluation | noise-free fitness - Fopt (-2.202000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.101611536e+01 +4.101611536e+01 -1.791838846e+02 -1.791838846e+02
4 +3.277971346e+01 +3.277971346e+01 -1.874202865e+02 -1.874202865e+02
17 +2.301433697e+01 +2.301433697e+01 -1.971856630e+02 -1.971856630e+02
% function evaluation | noise-free fitness - Fopt (-2.041000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.329954699e+01 +2.329954699e+01 +2.889546985e+00 +2.889546985e+00
38 +1.455146161e+01 +1.455146161e+01 -5.858538391e+00 -5.858538391e+00
% function evaluation | noise-free fitness - Fopt (6.081000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.907197129e+01 +2.907197129e+01 +8.988197129e+01 +8.988197129e+01
4 +1.773229184e+01 +1.773229184e+01 +7.854229184e+01 +7.854229184e+01
92 +1.547166513e+01 +1.547166513e+01 +7.628166513e+01 +7.628166513e+01
% function evaluation | noise-free fitness - Fopt (-6.176300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.854960069e+01 +3.854960069e+01 -5.790803993e+02 -5.790803993e+02
14 +2.394486716e+01 +2.394486716e+01 -5.936851328e+02 -5.936851328e+02
