% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.345593434e+02 +5.345593434e+02 +5.176193434e+02 +5.176193434e+02 -4.6405e+00 +1.2481e+00 +2.6179e+00
2 +8.153256879e+01 +8.153256879e+01 +6.459256879e+01 +6.459256879e+01 -1.5463e-01 +3.4745e+00 +3.8325e+00
3 +3.036901207e+01 +3.036901207e+01 +1.342901207e+01 +1.342901207e+01 -2.1329e+00 -3.3882e+00 -8.8936e-01
4 +6.380911429e+00 +6.380911429e+00 -1.055908857e+01 -1.055908857e+01 +4.2422e+00 -2.5351e-01 -1.6778e+00
28 +5.134354638e+00 +5.134354638e+00 -1.180564536e+01 -1.180564536e+01 +3.3376e+00 +9.4297e-01 -3.0891e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.644733098e+01 +1.644733098e+01 +3.525733098e+01 +3.525733098e+01 +4.3565e+00 +4.0505e+00 -3.4765e+00
5 +1.517845046e+01 +1.517845046e+01 +3.398845046e+01 +3.398845046e+01 -1.5507e+00 +3.4473e+00 -3.6271e+00
12 +5.490594060e+00 +5.490594060e+00 +2.430059406e+01 +2.430059406e+01 +1.8593e+00 +3.6006e+00 -1.1303e+00
19 +1.035459388e+00 +1.035459388e+00 +1.984545939e+01 +1.984545939e+01 -5.0696e-01 +1.7065e+00 -4.3772e-01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.600812847e+02 +4.600812847e+02 +7.332312847e+02 +7.332312847e+02 +1.1387e-01 -2.1281e+00 -4.6863e+00
2 +2.380553784e+01 +2.380553784e+01 +2.969555378e+02 +2.969555378e+02 -4.4656e+00 -3.7771e-01 +1.7325e+00
10 +6.645343750e+00 +6.645343750e+00 +2.797953437e+02 +2.797953437e+02 -3.3209e+00 +1.6957e+00 -2.1333e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.819447001e+01 +1.819447001e+01 +5.537447001e+01 +5.537447001e+01 -1.1270e+00 -1.2240e+00 +3.9573e+00
2 +1.536474129e+01 +1.536474129e+01 +5.254474129e+01 +5.254474129e+01 -9.9018e-01 -2.6692e-01 +2.1615e+00
10 +7.678780900e+00 +7.678780900e+00 +4.485878090e+01 +4.485878090e+01 -4.0700e-01 +3.5782e+00 +4.3429e-02
24 +6.101699622e+00 +6.101699622e+00 +4.328169962e+01 +4.328169962e+01 -3.9631e+00 +3.2040e+00 +5.3542e-01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.606338265e+01 +1.606338265e+01 -1.318366173e+02 -1.318366173e+02 -4.9028e+00 -3.1069e+00 -3.1945e+00
2 +1.055188067e+01 +1.055188067e+01 -1.373481193e+02 -1.373481193e+02 -8.7318e-01 -3.1685e+00 -2.8558e+00
15 +6.887084949e+00 +6.887084949e+00 -1.410129151e+02 -1.410129151e+02 -3.0859e+00 -1.4910e+00 -1.3285e+00
27 +2.688224494e+00 +2.688224494e+00 -1.452117755e+02 -1.452117755e+02 -1.6164e+00 -1.4497e+00 +3.6409e-01
30 +1.208147057e+00 +1.208147057e+00 -1.466918529e+02 -1.466918529e+02 -2.1377e+00 +1.0891e-01 +9.1220e-01
% function evaluation | noise-free fitness - Fopt (1.162600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.926123417e+01 +3.926123417e+01 +1.555212342e+02 +1.555212342e+02 -1.0986e+00 -2.3816e+00 +1.8530e+00
5 +1.140954163e+01 +1.140954163e+01 +1.276695416e+02 +1.276695416e+02 -1.5033e+00 -1.4202e+00 +4.8626e-01
16 +4.253926479e+00 +4.253926479e+00 +1.205139265e+02 +1.205139265e+02 -1.8040e+00 -1.5531e+00 -1.2908e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
