% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.520947062e+01 +8.520947062e+01 +1.259894706e+02 +1.259894706e+02 -3.4806e+00 -5.2718e-01 -3.7409e+00 +2.1884e+00 +4.1236e+00 +1.3703e+00 -4.9372e+00 -3.3518e-01 +1.7001e+00 +1.1135e+00
24 +6.121750628e+01 +6.121750628e+01 +1.019975063e+02 +1.019975063e+02 +1.4601e+00 -3.3965e-01 -1.7446e+00 +2.4774e+00 +3.2971e+00 +1.1544e+00 +5.6927e-01 -3.6411e+00 +2.8562e+00 +2.8073e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.369996164e+01 +8.369996164e+01 +8.209996164e+01 +8.209996164e+01 -4.8087e+00 +2.0258e+00 +1.6863e+00 +3.7134e+00 -3.8334e+00 +4.5607e+00 +3.9962e+00 -6.4903e-01 +4.5693e-01 -3.3847e+00
4 +5.789151030e+01 +5.789151030e+01 +5.629151030e+01 +5.629151030e+01 -7.7043e-01 +4.3675e+00 -1.6202e+00 +2.4872e+00 -4.0621e+00 +1.6332e+00 -7.9884e-01 +1.9972e+00 -3.3710e-01 +4.2246e-01
98 +3.392881578e+01 +3.392881578e+01 +3.232881578e+01 +3.232881578e+01 +3.3718e-01 -3.1139e+00 -2.9107e+00 -3.0386e+00 +1.0252e+00 +3.6410e+00 +2.9375e-01 -4.6463e+00 -2.5669e+00 -2.7206e+00
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.432690781e+01 +8.432690781e+01 -2.865130922e+02 -2.865130922e+02 -3.3825e+00 -4.1788e+00 -2.9046e+00 -3.4740e+00 -4.7411e-01 +1.1095e+00 +3.6908e+00 +3.3874e+00 +3.5148e+00 -1.2541e+00
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.171834467e+01 +8.171834467e+01 +4.915834467e+01 +4.915834467e+01 -4.4868e+00 -3.4635e+00 +4.8160e+00 +3.3074e+00 +4.1113e+00 +3.2533e+00 +1.8860e-01 -3.4544e+00 +2.5921e-01 +2.7536e+00
28 +5.450928600e+01 +5.450928600e+01 +2.194928600e+01 +2.194928600e+01 +3.1610e+00 -5.0015e-01 +3.9630e-01 +3.4897e+00 +2.2688e-01 +2.3175e+00 -3.1542e+00 +3.0922e+00 -7.6128e-01 -3.8691e+00
% function evaluation | noise-free fitness - Fopt (5.154000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.093997088e+01 +8.093997088e+01 +5.963399709e+02 +5.963399709e+02 -2.5956e+00 -4.8714e+00 +3.2423e+00 -3.7791e-01 -2.8644e+00 +2.7337e+00 -4.0886e+00 +3.7873e+00 -2.7730e+00 +3.7493e+00
6 +5.535392010e+01 +5.535392010e+01 +5.707539201e+02 +5.707539201e+02 -1.1996e-02 -2.8832e+00 -2.7341e+00 -1.9646e+00 -5.2209e-03 -1.5628e+00 -4.3036e+00 +2.1798e+00 -4.0004e+00 +1.7271e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.561470238e+01 +8.561470238e+01 -9.143852976e+02 -9.143852976e+02 -5.5082e-01 -1.2697e+00 +2.7005e-01 +4.8995e+00 -1.6740e+00 -4.8773e+00 +4.4390e-01 -1.1252e+00 +2.6506e+00 +2.3052e+00
% function evaluation | noise-free fitness - Fopt (1.317500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.208056904e+01 +8.208056904e+01 +2.138305690e+02 +2.138305690e+02 +4.2059e+00 -1.8019e+00 -3.5594e+00 -2.0420e-01 +1.5689e+00 +1.8070e+00 +1.1752e+00 +2.9669e+00 +2.8351e+00 -1.5602e+00
70 +6.106452909e+01 +6.106452909e+01 +1.928145291e+02 +1.928145291e+02 +2.0414e+00 +9.0160e-01 +2.8424e+00 -2.6318e+00 +4.6057e+00 +1.5008e+00 +2.5053e+00 -3.5026e+00 -4.0550e+00 -3.5712e+00
% function evaluation | noise-free fitness - Fopt (1.144900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.852717053e+01 +7.852717053e+01 +1.930171705e+02 +1.930171705e+02 -2.5857e+00 -2.2468e+00 +9.3499e-01 +3.6378e+00 -3.8678e+00 -2.0945e+00 -3.1636e-01 +1.2695e+00 -3.3275e+00 +1.0613e+00
30 +5.516051788e+01 +5.516051788e+01 +1.696505179e+02 +1.696505179e+02 -3.0101e+00 -4.9347e+00 +1.5317e+00 +9.1299e-01 -1.7824e+00 +4.0977e+00 -2.7574e+00 -3.0401e+00 +5.0036e-01 +4.9203e+00
% function evaluation | noise-free fitness - Fopt (-2.596000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.107630444e+01 +8.107630444e+01 +5.511630444e+01 +5.511630444e+01 +4.7814e+00 +2.4195e+00 -3.0817e+00 +1.0951e+00 +3.7442e+00 -3.2929e+00 +4.5685e+00 +3.9335e+00 -3.2745e+00 +3.9479e+00
13 +6.034846328e+01 +6.034846328e+01 +3.438846328e+01 +3.438846328e+01 -3.8360e+00 -6.4958e-01 -2.9285e+00 -3.0275e+00 +2.3525e+00 -3.8696e+00 -2.4547e-01 -4.1379e+00 +4.5925e+00 +1.5755e+00
% function evaluation | noise-free fitness - Fopt (9.251000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.338208961e+01 +8.338208961e+01 +1.758920896e+02 +1.758920896e+02 -2.5274e+00 -3.9854e+00 +4.5597e+00 +1.5974e+00 +3.1998e+00 +1.0004e+00 -3.3717e+00 +3.3704e+00 +4.5415e+00 -1.3695e+00
54 +5.807380466e+01 +5.807380466e+01 +1.505838047e+02 +1.505838047e+02 +2.9743e+00 +3.8225e+00 +3.0452e+00 -1.7259e+00 -4.6036e-01 -2.6770e-01 +4.4987e+00 -1.8024e+00 -1.9402e-01 -4.2343e+00
% function evaluation | noise-free fitness - Fopt (1.660100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.394176781e+01 +8.394176781e+01 +2.499517678e+02 +2.499517678e+02 -3.7126e+00 -4.2613e-01 +3.1469e+00 +4.7953e+00 +3.2095e+00 +4.6739e+00 +2.8539e+00 -1.2616e-01 +3.7686e+00 +3.9083e+00
87 +5.827918716e+01 +5.827918716e+01 +2.242891872e+02 +2.242891872e+02 +3.1710e+00 -2.0243e+00 -2.9345e+00 -2.7269e+00 +1.8264e+00 -2.4325e+00 -2.7675e+00 -1.6581e+00 +2.8597e+00 -2.2789e+00
% function evaluation | noise-free fitness - Fopt (2.147600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.032895984e+01 +8.032895984e+01 +2.950889598e+02 +2.950889598e+02 -2.6895e+00 -3.3121e+00 +2.1035e+00 +2.8937e+00 -4.6331e+00 -2.7665e+00 -9.4665e-01 -2.4795e+00 +1.5498e-01 +2.7697e-01
% function evaluation | noise-free fitness - Fopt (-6.100000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.447744926e+01 +7.447744926e+01 +6.837744926e+01 +6.837744926e+01 -1.4334e+00 +3.5692e+00 -3.8672e+00 +3.0207e+00 -3.9589e-01 -6.1252e-01 -3.2698e-01 +4.8079e+00 -4.2560e+00 -6.1774e-01
79 +4.149482087e+01 +4.149482087e+01 +3.539482087e+01 +3.539482087e+01 +4.2712e+00 +7.1290e-01 +1.5192e+00 -6.6894e-01 +2.0572e-02 -3.3159e+00 -4.5739e+00 +4.4146e+00 -4.9625e+00 -1.9624e-01
% function evaluation | noise-free fitness - Fopt (-5.653000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.634401043e+01 +7.634401043e+01 +1.981401043e+01 +1.981401043e+01 +1.4690e+00 -1.6038e+00 +8.5443e-01 +1.3394e+00 +2.5304e+00 +2.4069e-01 -2.3172e-01 +3.8445e-01 -2.1992e+00 -4.9044e+00
88 +6.274070377e+01 +6.274070377e+01 +6.210703770e+00 +6.210703770e+00 -9.3866e-01 -1.6144e+00 +8.2676e-01 -5.2004e-01 +1.8771e+00 -3.6666e-01 -1.7673e+00 +4.2635e+00 -1.4260e+00 +3.9937e+00
% function evaluation | noise-free fitness - Fopt (-8.703600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.487067503e+01 +7.487067503e+01 -7.954893250e+02 -7.954893250e+02 +3.2884e-01 +5.1789e-01 -3.3790e+00 +1.4333e+00 +4.7401e+00 -4.9604e+00 +7.4378e-01 +4.6448e+00 +4.2168e+00 +8.6636e-01
