% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.482106800e+02 +2.482106800e+02 +3.411506800e+02 +3.411506800e+02 -4.4554e-01 +4.0868e+00 +2.2144e+00
2 +1.066172973e+02 +1.066172973e+02 +1.995572973e+02 +1.995572973e+02 -1.0042e-01 +1.9783e+00 -1.9125e+00
11 +7.888615212e+01 +7.888615212e+01 +1.718261521e+02 +1.718261521e+02 -1.4885e+00 +2.1983e+00 +1.2547e-01
19 +5.900106458e+01 +5.900106458e+01 +1.519410646e+02 +1.519410646e+02 +2.5503e+00 +1.1400e-01 -7.2434e-01
28 +3.634107134e+01 +3.634107134e+01 +1.292810713e+02 +1.292810713e+02 +1.9169e+00 +1.8279e+00 +3.6957e+00
29 +4.852178081e+00 +4.852178081e+00 +9.779217808e+01 +9.779217808e+01 -5.5303e-01 +2.0940e+00 +3.7591e+00
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.913090367e+02 +2.913090367e+02 +3.266590367e+02 +3.266590367e+02 -1.4366e+00 +4.2653e+00 -4.5878e+00
4 +1.637495338e+02 +1.637495338e+02 +1.990995338e+02 +1.990995338e+02 -2.6885e+00 +4.3463e+00 +2.0747e+00
6 +1.446487982e+02 +1.446487982e+02 +1.799987982e+02 +1.799987982e+02 -4.3269e-01 +2.9453e+00 -1.8630e+00
10 +2.367421865e+01 +2.367421865e+01 +5.902421865e+01 +5.902421865e+01 +3.0634e+00 +1.6075e+00 -2.4044e+00
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.001732035e+02 +9.001732035e+02 +9.039932035e+02 +9.039932035e+02 -2.4500e+00 -2.2785e+00 -1.2532e+00
2 +5.162622335e+02 +5.162622335e+02 +5.200822335e+02 +5.200822335e+02 -1.7671e+00 -4.3937e+00 +4.7271e+00
3 +2.953266953e+01 +2.953266953e+01 +3.335266953e+01 +3.335266953e+01 +1.3254e+00 +3.7811e+00 +2.5522e+00
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.401309951e+02 +1.401309951e+02 +1.618809951e+02 +1.618809951e+02 +1.9288e+00 +5.0833e-01 -2.0900e+00
11 +7.752099036e+01 +7.752099036e+01 +9.927099036e+01 +9.927099036e+01 -1.1541e+00 -6.4277e-01 +1.7100e+00
13 +4.236778994e+01 +4.236778994e+01 +6.411778994e+01 +6.411778994e+01 +4.2604e-01 +2.2994e+00 +2.9695e+00
14 +2.515927515e+01 +2.515927515e+01 +4.690927515e+01 +4.690927515e+01 +4.6022e+00 +3.5139e+00 +7.5461e-02
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.503918854e+02 +2.503918854e+02 +3.151818854e+02 +3.151818854e+02 -6.6994e-02 -4.5333e+00 -5.2818e-01
2 +3.405693878e+01 +3.405693878e+01 +9.884693878e+01 +9.884693878e+01 -2.2390e-01 +2.7866e+00 +2.8620e+00
